,COUNTDATE,YEAR,COUNTLOCATION,FISHCOUNT
33621,2009-08-05 00:00:00,2009,Dog Salmon River,125.0
33622,2009-08-06 00:00:00,2009,Dog Salmon River,27.0
33623,2009-08-07 00:00:00,2009,Dog Salmon River,160.0
33624,2009-08-08 00:00:00,2009,Dog Salmon River,40.0
33625,2009-08-09 00:00:00,2009,Dog Salmon River,151.0
33626,2009-08-10 00:00:00,2009,Dog Salmon River,2.0
33627,2009-08-11 00:00:00,2009,Dog Salmon River,180.0
33628,2009-08-12 00:00:00,2009,Dog Salmon River,141.0
33629,2009-08-13 00:00:00,2009,Dog Salmon River,253.0
33630,2009-08-14 00:00:00,2009,Dog Salmon River,82.0
33631,2009-08-15 00:00:00,2009,Dog Salmon River,1150.0
33632,2009-06-18 00:00:00,2009,Egegik River,24282.0
33633,2009-06-19 00:00:00,2009,Egegik River,39474.0
33634,2009-06-20 00:00:00,2009,Egegik River,53598.0
33635,2009-06-21 00:00:00,2009,Egegik River,31770.0
33636,2009-06-22 00:00:00,2009,Egegik River,11592.0
33637,2009-06-23 00:00:00,2009,Egegik River,17706.0
33638,2009-06-24 00:00:00,2009,Egegik River,43332.0
33639,2009-06-25 00:00:00,2009,Egegik River,39798.0
33640,2009-06-26 00:00:00,2009,Egegik River,69762.0
33641,2009-06-27 00:00:00,2009,Egegik River,40014.0
33642,2009-06-28 00:00:00,2009,Egegik River,19410.0
33643,2009-06-29 00:00:00,2009,Egegik River,28044.0
33644,2009-06-30 00:00:00,2009,Egegik River,55218.0
33645,2009-07-01 00:00:00,2009,Egegik River,72864.0
33646,2009-07-02 00:00:00,2009,Egegik River,97800.0
33647,2009-07-03 00:00:00,2009,Egegik River,35088.0
33648,2009-07-04 00:00:00,2009,Egegik River,33306.0
33649,2009-07-05 00:00:00,2009,Egegik River,60756.0
33650,2009-07-06 00:00:00,2009,Egegik River,43134.0
33651,2009-07-07 00:00:00,2009,Egegik River,45372.0
33652,2009-07-08 00:00:00,2009,Egegik River,33888.0
33653,2009-07-09 00:00:00,2009,Egegik River,59472.0
33654,2009-07-10 00:00:00,2009,Egegik River,77160.0
33655,2009-07-11 00:00:00,2009,Egegik River,52830.0
33656,2009-07-12 00:00:00,2009,Egegik River,24360.0
33657,2009-07-13 00:00:00,2009,Egegik River,14172.0
33658,2009-07-14 00:00:00,2009,Egegik River,13464.0
33659,2009-07-15 00:00:00,2009,Egegik River,5262.0
33660,2009-07-16 00:00:00,2009,Egegik River,3348.0
33661,2009-07-16 00:00:00,2009,Eshamy Creek,2.0
33662,2009-07-17 00:00:00,2009,Eshamy Creek,0.0
33663,2009-07-18 00:00:00,2009,Eshamy Creek,0.0
33664,2009-07-19 00:00:00,2009,Eshamy Creek,3.0
33665,2009-07-20 00:00:00,2009,Eshamy Creek,163.0
33666,2009-07-21 00:00:00,2009,Eshamy Creek,12.0
33667,2009-07-22 00:00:00,2009,Eshamy Creek,60.0
33668,2009-07-23 00:00:00,2009,Eshamy Creek,91.0
33669,2009-07-24 00:00:00,2009,Eshamy Creek,5.0
33670,2009-07-25 00:00:00,2009,Eshamy Creek,2.0
33671,2009-07-26 00:00:00,2009,Eshamy Creek,45.0
33672,2009-07-27 00:00:00,2009,Eshamy Creek,260.0
33673,2009-07-28 00:00:00,2009,Eshamy Creek,759.0
33674,2009-07-29 00:00:00,2009,Eshamy Creek,1069.0
33675,2009-07-30 00:00:00,2009,Eshamy Creek,894.0
33676,2009-07-31 00:00:00,2009,Eshamy Creek,744.0
33677,2009-08-01 00:00:00,2009,Eshamy Creek,580.0
33678,2009-08-02 00:00:00,2009,Eshamy Creek,896.0
33679,2009-08-03 00:00:00,2009,Eshamy Creek,851.0
33680,2009-08-04 00:00:00,2009,Eshamy Creek,107.0
33681,2009-08-05 00:00:00,2009,Eshamy Creek,36.0
33682,2009-08-06 00:00:00,2009,Eshamy Creek,2614.0
33683,2009-08-07 00:00:00,2009,Eshamy Creek,803.0
33684,2009-08-08 00:00:00,2009,Eshamy Creek,0.0
33685,2009-08-09 00:00:00,2009,Eshamy Creek,408.0
33686,2009-08-10 00:00:00,2009,Eshamy Creek,295.0
33687,2009-08-11 00:00:00,2009,Eshamy Creek,1583.0
33688,2009-08-12 00:00:00,2009,Eshamy Creek,1426.0
33689,2009-08-13 00:00:00,2009,Eshamy Creek,35.0
33690,2009-08-14 00:00:00,2009,Eshamy Creek,708.0
33691,2009-08-15 00:00:00,2009,Eshamy Creek,2402.0
33692,2009-08-16 00:00:00,2009,Eshamy Creek,292.0
33693,2009-08-17 00:00:00,2009,Eshamy Creek,3128.0
33694,2009-08-18 00:00:00,2009,Eshamy Creek,840.0
33695,2009-08-19 00:00:00,2009,Eshamy Creek,1414.0
33696,2009-08-20 00:00:00,2009,Eshamy Creek,669.0
33697,2009-08-21 00:00:00,2009,Eshamy Creek,224.0
33698,2009-08-22 00:00:00,2009,Eshamy Creek,150.0
33699,2009-08-23 00:00:00,2009,Eshamy Creek,11.0
33700,2009-08-24 00:00:00,2009,Eshamy Creek,0.0
33701,2009-08-25 00:00:00,2009,Eshamy Creek,0.0
33702,2009-08-26 00:00:00,2009,Eshamy Creek,53.0
33703,2009-08-27 00:00:00,2009,Eshamy Creek,79.0
33704,2009-08-28 00:00:00,2009,Eshamy Creek,312.0
33705,2009-07-07 00:00:00,2009,Fish Creek,0.0
33706,2009-07-08 00:00:00,2009,Fish Creek,0.0
33707,2009-07-09 00:00:00,2009,Fish Creek,0.0
33708,2009-07-14 00:00:00,2009,Fish Creek,0.0
33709,2009-07-15 00:00:00,2009,Fish Creek,873.0
33710,2009-07-16 00:00:00,2009,Fish Creek,1621.0
33711,2009-07-17 00:00:00,2009,Fish Creek,1073.0
33712,2009-07-18 00:00:00,2009,Fish Creek,1734.0
33713,2009-07-19 00:00:00,2009,Fish Creek,1373.0
33714,2009-07-20 00:00:00,2009,Fish Creek,4412.0
33715,2009-07-21 00:00:00,2009,Fish Creek,2529.0
33716,2009-07-22 00:00:00,2009,Fish Creek,3126.0
33717,2009-07-23 00:00:00,2009,Fish Creek,2311.0
33718,2009-07-24 00:00:00,2009,Fish Creek,2442.0
33719,2009-07-25 00:00:00,2009,Fish Creek,314.0
33720,2009-07-26 00:00:00,2009,Fish Creek,3279.0
33721,2009-07-27 00:00:00,2009,Fish Creek,1931.0
33722,2009-07-28 00:00:00,2009,Fish Creek,4426.0
33723,2009-07-29 00:00:00,2009,Fish Creek,6041.0
33724,2009-07-30 00:00:00,2009,Fish Creek,13682.0
33725,2009-07-31 00:00:00,2009,Fish Creek,10000.0
33726,2009-08-01 00:00:00,2009,Fish Creek,7345.0
33727,2009-08-02 00:00:00,2009,Fish Creek,2531.0
33728,2009-08-03 00:00:00,2009,Fish Creek,35.0
33729,2009-08-04 00:00:00,2009,Fish Creek,0.0
33730,2009-08-05 00:00:00,2009,Fish Creek,23.0
33731,2009-08-06 00:00:00,2009,Fish Creek,508.0
33732,2009-08-07 00:00:00,2009,Fish Creek,2351.0
33733,2009-08-08 00:00:00,2009,Fish Creek,3060.0
33734,2009-08-09 00:00:00,2009,Fish Creek,3518.0
33735,2009-08-10 00:00:00,2009,Fish Creek,857.0
33736,2009-08-11 00:00:00,2009,Fish Creek,661.0
33737,2009-08-12 00:00:00,2009,Fish Creek,501.0
33738,2009-08-13 00:00:00,2009,Fish Creek,56.0
33739,2009-08-14 00:00:00,2009,Fish Creek,139.0
33740,2009-08-15 00:00:00,2009,Fish Creek,229.0
33741,2009-08-16 00:00:00,2009,Fish Creek,145.0
33742,2009-08-17 00:00:00,2009,Fish Creek,52.0
33743,2009-08-18 00:00:00,2009,Fish Creek,37.0
33744,2009-08-19 00:00:00,2009,Fish Creek,41.0
33745,2009-08-20 00:00:00,2009,Fish Creek,16.0
33746,2009-08-21 00:00:00,2009,Fish Creek,37.0
33747,2009-08-22 00:00:00,2009,Fish Creek,29.0
33748,2009-08-23 00:00:00,2009,Fish Creek,6.0
33749,2009-08-24 00:00:00,2009,Fish Creek,39.0
33750,2009-08-25 00:00:00,2009,Fish Creek,0.0
33751,2009-08-26 00:00:00,2009,Fish Creek,2.0
33752,2009-08-27 00:00:00,2009,Fish Creek,47.0
33753,2009-08-28 00:00:00,2009,Fish Creek,0.0
33754,2009-08-29 00:00:00,2009,Fish Creek,28.0
33755,2009-08-30 00:00:00,2009,Fish Creek,0.0
33756,2009-08-31 00:00:00,2009,Fish Creek,2.0
33757,2009-09-01 00:00:00,2009,Fish Creek,0.0
33758,2009-09-02 00:00:00,2009,Fish Creek,0.0
33759,2009-09-03 00:00:00,2009,Fish Creek,2.0
33760,2009-09-04 00:00:00,2009,Fish Creek,0.0
33761,2009-09-05 00:00:00,2009,Fish Creek,6.0
33762,2009-09-06 00:00:00,2009,Fish Creek,0.0
33763,2009-09-07 00:00:00,2009,Fish Creek,0.0
33764,2009-09-08 00:00:00,2009,Fish Creek,1.0
33765,2009-09-09 00:00:00,2009,Fish Creek,1.0
33766,2009-09-10 00:00:00,2009,Fish Creek,1.0
33767,2009-09-11 00:00:00,2009,Fish Creek,2.0
33768,2009-09-12 00:00:00,2009,Fish Creek,1.0
33769,2009-09-13 00:00:00,2009,Fish Creek,1.0
33770,2009-09-14 00:00:00,2009,Fish Creek,0.0
33771,2009-09-16 00:00:00,2009,Fish Creek,1.0
33772,2009-09-17 00:00:00,2009,Fish Creek,0.0
33773,2009-09-18 00:00:00,2009,Fish Creek,0.0
33774,2009-09-19 00:00:00,2009,Fish Creek,0.0
33775,2009-09-20 00:00:00,2009,Fish Creek,0.0
33776,2009-09-21 00:00:00,2009,Fish Creek,1.0
33777,2009-09-22 00:00:00,2009,Fish Creek,1.0
33778,2009-09-23 00:00:00,2009,Fish Creek,0.0
33779,2009-09-24 00:00:00,2009,Fish Creek,0.0
33780,2009-05-29 00:00:00,2009,Gulkana River,0.0
33781,2009-05-30 00:00:00,2009,Gulkana River,0.0
33782,2009-05-31 00:00:00,2009,Gulkana River,0.0
33783,2009-06-01 00:00:00,2009,Gulkana River,0.0
33784,2009-06-02 00:00:00,2009,Gulkana River,0.0
33785,2009-06-03 00:00:00,2009,Gulkana River,0.0
33786,2009-06-04 00:00:00,2009,Gulkana River,24.0
33787,2009-06-05 00:00:00,2009,Gulkana River,66.0
33788,2009-06-06 00:00:00,2009,Gulkana River,138.0
33789,2009-06-07 00:00:00,2009,Gulkana River,276.0
33790,2009-06-08 00:00:00,2009,Gulkana River,324.0
33791,2009-06-09 00:00:00,2009,Gulkana River,240.0
33792,2009-06-10 00:00:00,2009,Gulkana River,426.0
33793,2009-06-11 00:00:00,2009,Gulkana River,402.0
33794,2009-06-12 00:00:00,2009,Gulkana River,36.0
33795,2009-06-13 00:00:00,2009,Gulkana River,132.0
33796,2009-06-14 00:00:00,2009,Gulkana River,0.0
33797,2009-06-15 00:00:00,2009,Gulkana River,0.0
33798,2009-06-16 00:00:00,2009,Gulkana River,6.0
33799,2009-06-17 00:00:00,2009,Gulkana River,6.0
33800,2009-06-18 00:00:00,2009,Gulkana River,18.0
33801,2009-06-19 00:00:00,2009,Gulkana River,18.0
33802,2009-06-20 00:00:00,2009,Gulkana River,0.0
33803,2009-06-21 00:00:00,2009,Gulkana River,6.0
33804,2009-06-22 00:00:00,2009,Gulkana River,0.0
33805,2009-06-23 00:00:00,2009,Gulkana River,6.0
33806,2009-06-24 00:00:00,2009,Gulkana River,6.0
33807,2009-06-25 00:00:00,2009,Gulkana River,0.0
33808,2009-06-26 00:00:00,2009,Gulkana River,18.0
33809,2009-06-27 00:00:00,2009,Gulkana River,24.0
33810,2009-06-28 00:00:00,2009,Gulkana River,66.0
33811,2009-06-29 00:00:00,2009,Gulkana River,288.0
33812,2009-06-30 00:00:00,2009,Gulkana River,180.0
33813,2009-07-01 00:00:00,2009,Gulkana River,168.0
33814,2009-07-02 00:00:00,2009,Gulkana River,336.0
33815,2009-07-03 00:00:00,2009,Gulkana River,426.0
33816,2009-07-04 00:00:00,2009,Gulkana River,564.0
33817,2009-07-05 00:00:00,2009,Gulkana River,318.0
33818,2009-07-06 00:00:00,2009,Gulkana River,1152.0
33819,2009-07-07 00:00:00,2009,Gulkana River,852.0
33820,2009-07-08 00:00:00,2009,Gulkana River,882.0
33821,2009-07-09 00:00:00,2009,Gulkana River,426.0
33822,2009-07-10 00:00:00,2009,Gulkana River,990.0
33823,2009-07-11 00:00:00,2009,Gulkana River,576.0
33824,2009-07-12 00:00:00,2009,Gulkana River,420.0
33825,2009-07-13 00:00:00,2009,Gulkana River,216.0
33826,2009-07-14 00:00:00,2009,Gulkana River,234.0
33827,2009-07-15 00:00:00,2009,Gulkana River,90.0
33828,2009-07-16 00:00:00,2009,Gulkana River,66.0
33829,2009-07-17 00:00:00,2009,Gulkana River,102.0
33830,2009-07-18 00:00:00,2009,Gulkana River,126.0
33831,2009-07-19 00:00:00,2009,Gulkana River,48.0
33832,2009-07-20 00:00:00,2009,Gulkana River,24.0
33833,2009-07-21 00:00:00,2009,Gulkana River,48.0
33834,2009-07-22 00:00:00,2009,Gulkana River,12.0
33835,2009-07-23 00:00:00,2009,Gulkana River,54.0
33836,2009-07-24 00:00:00,2009,Gulkana River,24.0
33837,2009-07-25 00:00:00,2009,Gulkana River,12.0
33838,2009-07-26 00:00:00,2009,Gulkana River,42.0
33839,2009-07-27 00:00:00,2009,Gulkana River,0.0
33840,2009-07-28 00:00:00,2009,Gulkana River,42.0
33841,2009-07-29 00:00:00,2009,Gulkana River,42.0
33842,2009-07-30 00:00:00,2009,Gulkana River,60.0
33843,2009-07-31 00:00:00,2009,Gulkana River,54.0
33844,2009-08-01 00:00:00,2009,Gulkana River,48.0
33845,2009-08-02 00:00:00,2009,Gulkana River,150.0
33846,2009-08-03 00:00:00,2009,Gulkana River,66.0
33847,2009-08-04 00:00:00,2009,Gulkana River,132.0
33848,2009-08-05 00:00:00,2009,Gulkana River,246.0
33849,2009-08-06 00:00:00,2009,Gulkana River,186.0
33850,2009-08-07 00:00:00,2009,Gulkana River,90.0
33851,2009-08-08 00:00:00,2009,Gulkana River,108.0
33852,2009-08-09 00:00:00,2009,Gulkana River,204.0
33853,2009-08-10 00:00:00,2009,Gulkana River,138.0
33854,2009-08-11 00:00:00,2009,Gulkana River,234.0
33855,2009-06-24 00:00:00,2009,Igushik River,3438.0
33856,2009-06-25 00:00:00,2009,Igushik River,6330.0
33857,2009-06-26 00:00:00,2009,Igushik River,5298.0
33858,2009-06-27 00:00:00,2009,Igushik River,5820.0
33859,2009-06-28 00:00:00,2009,Igushik River,4302.0
33860,2009-06-29 00:00:00,2009,Igushik River,3456.0
33861,2009-06-30 00:00:00,2009,Igushik River,7512.0
33862,2009-07-01 00:00:00,2009,Igushik River,14814.0
33863,2009-07-02 00:00:00,2009,Igushik River,17664.0
33864,2009-07-03 00:00:00,2009,Igushik River,22764.0
33865,2009-07-04 00:00:00,2009,Igushik River,38418.0
33866,2009-07-05 00:00:00,2009,Igushik River,36456.0
33867,2009-07-06 00:00:00,2009,Igushik River,31224.0
33868,2009-07-07 00:00:00,2009,Igushik River,39582.0
33869,2009-07-08 00:00:00,2009,Igushik River,37830.0
33870,2009-07-09 00:00:00,2009,Igushik River,33240.0
33871,2009-07-10 00:00:00,2009,Igushik River,27450.0
33872,2009-07-11 00:00:00,2009,Igushik River,22044.0
33873,2009-07-12 00:00:00,2009,Igushik River,17826.0
33874,2009-07-13 00:00:00,2009,Igushik River,17952.0
33875,2009-07-14 00:00:00,2009,Igushik River,15888.0
33876,2009-07-15 00:00:00,2009,Igushik River,16926.0
33877,2009-07-16 00:00:00,2009,Igushik River,17958.0
33878,2009-07-17 00:00:00,2009,Igushik River,10824.0
33879,2009-07-18 00:00:00,2009,Igushik River,14172.0
33880,2009-07-19 00:00:00,2009,Igushik River,11844.0
33881,2009-07-20 00:00:00,2009,Igushik River,11304.0
33882,2009-07-21 00:00:00,2009,Igushik River,9378.0
33883,2009-07-22 00:00:00,2009,Igushik River,7386.0
33884,2009-07-23 00:00:00,2009,Igushik River,5088.0
33885,2009-06-21 00:00:00,2009,Kvichak River,330.0
33886,2009-06-22 00:00:00,2009,Kvichak River,4464.0
33887,2009-06-23 00:00:00,2009,Kvichak River,4206.0
33888,2009-06-24 00:00:00,2009,Kvichak River,594.0
33889,2009-06-25 00:00:00,2009,Kvichak River,4248.0
33890,2009-06-26 00:00:00,2009,Kvichak River,36528.0
33891,2009-06-27 00:00:00,2009,Kvichak River,38472.0
33892,2009-06-28 00:00:00,2009,Kvichak River,13014.0
33893,2009-06-29 00:00:00,2009,Kvichak River,3390.0
33894,2009-06-30 00:00:00,2009,Kvichak River,112410.0
33895,2009-07-01 00:00:00,2009,Kvichak River,198996.0
33896,2009-07-02 00:00:00,2009,Kvichak River,271620.0
33897,2009-07-03 00:00:00,2009,Kvichak River,219396.0
33898,2009-07-04 00:00:00,2009,Kvichak River,96708.0
33899,2009-07-05 00:00:00,2009,Kvichak River,158004.0
33900,2009-07-06 00:00:00,2009,Kvichak River,184302.0
33901,2009-07-07 00:00:00,2009,Kvichak River,186546.0
33902,2009-07-08 00:00:00,2009,Kvichak River,115128.0
33903,2009-07-09 00:00:00,2009,Kvichak River,99096.0
33904,2009-07-10 00:00:00,2009,Kvichak River,135822.0
33905,2009-07-11 00:00:00,2009,Kvichak River,152244.0
33906,2009-07-12 00:00:00,2009,Kvichak River,71580.0
33907,2009-07-13 00:00:00,2009,Kvichak River,25470.0
33908,2009-07-14 00:00:00,2009,Kvichak River,24120.0
33909,2009-07-15 00:00:00,2009,Kvichak River,50796.0
33910,2009-07-16 00:00:00,2009,Kvichak River,36552.0
33911,2009-07-17 00:00:00,2009,Kvichak River,7362.0
33912,2009-07-18 00:00:00,2009,Kvichak River,5898.0
33913,2009-07-19 00:00:00,2009,Kvichak River,8844.0
33914,2009-06-29 00:00:00,2009,Ugashik River,4902.0
33915,2009-06-30 00:00:00,2009,Ugashik River,9180.0
33916,2009-07-01 00:00:00,2009,Ugashik River,27162.0
33917,2009-07-02 00:00:00,2009,Ugashik River,67212.0
33918,2009-07-03 00:00:00,2009,Ugashik River,67836.0
33919,2009-07-04 00:00:00,2009,Ugashik River,115404.0
33920,2009-07-05 00:00:00,2009,Ugashik River,96336.0
33921,2009-07-06 00:00:00,2009,Ugashik River,101328.0
33922,2009-07-07 00:00:00,2009,Ugashik River,135900.0
33923,2009-07-08 00:00:00,2009,Ugashik River,69372.0
33924,2009-07-09 00:00:00,2009,Ugashik River,127386.0
33925,2009-07-10 00:00:00,2009,Ugashik River,229758.0
33926,2009-07-11 00:00:00,2009,Ugashik River,167742.0
33927,2009-07-12 00:00:00,2009,Ugashik River,66840.0
33928,2009-07-13 00:00:00,2009,Ugashik River,10428.0
33929,2009-07-14 00:00:00,2009,Ugashik River,4062.0
33930,2009-07-15 00:00:00,2009,Ugashik River,12738.0
33931,2009-07-16 00:00:00,2009,Ugashik River,10104.0
33932,2009-07-17 00:00:00,2009,Ugashik River,4782.0
33933,2009-07-18 00:00:00,2009,Ugashik River,1482.0
33934,2009-07-19 00:00:00,2009,Ugashik River,5454.0
33935,2009-07-20 00:00:00,2009,Ugashik River,1890.0
33936,2009-07-21 00:00:00,2009,Ugashik River,5484.0
33937,2009-07-22 00:00:00,2009,Ugashik River,3336.0
33938,2009-06-19 00:00:00,2009,Wood River,3948.0
33939,2009-06-20 00:00:00,2009,Wood River,16380.0
33940,2009-06-21 00:00:00,2009,Wood River,31602.0
33941,2009-06-22 00:00:00,2009,Wood River,36810.0
33942,2009-06-23 00:00:00,2009,Wood River,65430.0
33943,2009-06-24 00:00:00,2009,Wood River,81888.0
33944,2009-06-25 00:00:00,2009,Wood River,39912.0
33945,2009-06-26 00:00:00,2009,Wood River,27768.0
33946,2009-06-27 00:00:00,2009,Wood River,15072.0
33947,2009-06-28 00:00:00,2009,Wood River,27300.0
33948,2009-06-29 00:00:00,2009,Wood River,39456.0
33949,2009-06-30 00:00:00,2009,Wood River,74328.0
33950,2009-07-01 00:00:00,2009,Wood River,43122.0
33951,2009-07-02 00:00:00,2009,Wood River,70278.0
33952,2009-07-03 00:00:00,2009,Wood River,25446.0
33953,2009-07-04 00:00:00,2009,Wood River,91326.0
33954,2009-07-05 00:00:00,2009,Wood River,83838.0
33955,2009-07-06 00:00:00,2009,Wood River,58536.0
33956,2009-07-07 00:00:00,2009,Wood River,59364.0
33957,2009-07-08 00:00:00,2009,Wood River,82482.0
33958,2009-07-09 00:00:00,2009,Wood River,117882.0
33959,2009-07-10 00:00:00,2009,Wood River,61410.0
33960,2009-07-11 00:00:00,2009,Wood River,36864.0
33961,2009-07-12 00:00:00,2009,Wood River,28482.0
33962,2009-07-13 00:00:00,2009,Wood River,23178.0
33963,2009-07-14 00:00:00,2009,Wood River,21558.0
33964,2009-07-15 00:00:00,2009,Wood River,9696.0
33965,2009-07-16 00:00:00,2009,Wood River,13584.0
33966,2009-07-17 00:00:00,2009,Wood River,13572.0
33967,2009-07-18 00:00:00,2009,Wood River,18720.0
33968,2009-07-01 00:00:00,2009,Kenai River (late-run sockeye),3769.0
33969,2009-07-02 00:00:00,2009,Kenai River (late-run sockeye),4851.0
33970,2009-07-03 00:00:00,2009,Kenai River (late-run sockeye),5491.0
33971,2009-07-04 00:00:00,2009,Kenai River (late-run sockeye),8027.0
33972,2009-07-05 00:00:00,2009,Kenai River (late-run sockeye),7135.0
33973,2009-07-06 00:00:00,2009,Kenai River (late-run sockeye),6476.0
33974,2009-07-07 00:00:00,2009,Kenai River (late-run sockeye),9017.0
33975,2009-07-08 00:00:00,2009,Kenai River (late-run sockeye),6714.0
33976,2009-07-09 00:00:00,2009,Kenai River (late-run sockeye),8909.0
33977,2009-07-10 00:00:00,2009,Kenai River (late-run sockeye),7659.0
33978,2009-07-11 00:00:00,2009,Kenai River (late-run sockeye),11553.0
33979,2009-07-12 00:00:00,2009,Kenai River (late-run sockeye),30042.0
33980,2009-07-13 00:00:00,2009,Kenai River (late-run sockeye),18049.0
33981,2009-07-14 00:00:00,2009,Kenai River (late-run sockeye),31236.0
33982,2009-07-15 00:00:00,2009,Kenai River (late-run sockeye),72633.0
33983,2009-07-16 00:00:00,2009,Kenai River (late-run sockeye),82189.0
33984,2009-07-17 00:00:00,2009,Kenai River (late-run sockeye),76936.0
33985,2009-07-18 00:00:00,2009,Kenai River (late-run sockeye),52735.0
33986,2009-07-19 00:00:00,2009,Kenai River (late-run sockeye),38239.0
33987,2009-07-20 00:00:00,2009,Kenai River (late-run sockeye),67090.0
33988,2009-07-21 00:00:00,2009,Kenai River (late-run sockeye),40108.0
33989,2009-07-22 00:00:00,2009,Kenai River (late-run sockeye),12796.0
33990,2009-07-23 00:00:00,2009,Kenai River (late-run sockeye),16311.0
33991,2009-07-24 00:00:00,2009,Kenai River (late-run sockeye),23075.0
33992,2009-07-25 00:00:00,2009,Kenai River (late-run sockeye),11546.0
33993,2009-07-26 00:00:00,2009,Kenai River (late-run sockeye),15834.0
33994,2009-07-27 00:00:00,2009,Kenai River (late-run sockeye),53190.0
33995,2009-07-28 00:00:00,2009,Kenai River (late-run sockeye),58153.0
33996,2009-07-29 00:00:00,2009,Kenai River (late-run sockeye),46218.0
33997,2009-07-30 00:00:00,2009,Kenai River (late-run sockeye),39319.0
33998,2009-07-31 00:00:00,2009,Kenai River (late-run sockeye),39958.0
33999,2009-08-01 00:00:00,2009,Kenai River (late-run sockeye),26046.0
34000,2009-08-02 00:00:00,2009,Kenai River (late-run sockeye),29696.0
34001,2009-08-03 00:00:00,2009,Kenai River (late-run sockeye),32488.0
34002,2009-08-04 00:00:00,2009,Kenai River (late-run sockeye),19799.0
34003,2009-08-05 00:00:00,2009,Kenai River (late-run sockeye),17621.0
34004,2009-08-06 00:00:00,2009,Kenai River (late-run sockeye),10633.0
34005,2009-08-07 00:00:00,2009,Kenai River (late-run sockeye),7441.0
34006,2009-08-08 00:00:00,2009,Kenai River (late-run sockeye),4643.0
34007,2009-08-09 00:00:00,2009,Kenai River (late-run sockeye),6641.0
34008,2009-08-10 00:00:00,2009,Kenai River (late-run sockeye),10154.0
34009,2009-08-11 00:00:00,2009,Kenai River (late-run sockeye),5227.0
34010,2009-08-12 00:00:00,2009,Kenai River (late-run sockeye),6185.0
34011,2009-08-13 00:00:00,2009,Kenai River (late-run sockeye),8225.0
34012,2009-07-02 00:00:00,2009,Togiak River,2064.0
34013,2009-07-03 00:00:00,2009,Togiak River,3240.0
34014,2009-07-04 00:00:00,2009,Togiak River,786.0
34015,2009-07-05 00:00:00,2009,Togiak River,612.0
34016,2009-07-06 00:00:00,2009,Togiak River,912.0
34017,2009-07-07 00:00:00,2009,Togiak River,3126.0
34018,2009-07-08 00:00:00,2009,Togiak River,6144.0
34019,2009-07-09 00:00:00,2009,Togiak River,6822.0
34020,2009-07-10 00:00:00,2009,Togiak River,5112.0
34021,2009-07-11 00:00:00,2009,Togiak River,3216.0
34022,2009-07-12 00:00:00,2009,Togiak River,2784.0
34023,2009-07-13 00:00:00,2009,Togiak River,5886.0
34024,2009-07-14 00:00:00,2009,Togiak River,7056.0
34025,2009-07-15 00:00:00,2009,Togiak River,8820.0
34026,2009-07-16 00:00:00,2009,Togiak River,8856.0
34027,2009-07-17 00:00:00,2009,Togiak River,5306.0
34028,2009-07-18 00:00:00,2009,Togiak River,4578.0
34029,2009-07-19 00:00:00,2009,Togiak River,2364.0
34030,2009-07-20 00:00:00,2009,Togiak River,3384.0
34031,2009-07-21 00:00:00,2009,Togiak River,9132.0
34032,2009-07-22 00:00:00,2009,Togiak River,23832.0
34033,2009-07-23 00:00:00,2009,Togiak River,29142.0
34034,2009-07-24 00:00:00,2009,Togiak River,21504.0
34035,2009-07-25 00:00:00,2009,Togiak River,20730.0
34036,2009-07-26 00:00:00,2009,Togiak River,21018.0
34037,2009-07-27 00:00:00,2009,Togiak River,15258.0
34038,2009-07-28 00:00:00,2009,Togiak River,11658.0
34039,2009-07-29 00:00:00,2009,Togiak River,13302.0
34040,2009-07-30 00:00:00,2009,Togiak River,17868.0
34041,2009-07-31 00:00:00,2009,Togiak River,16956.0
34042,2009-08-01 00:00:00,2009,Togiak River,9300.0
34043,2009-08-02 00:00:00,2009,Togiak River,8634.0
34044,2009-08-03 00:00:00,2009,Togiak River,5502.0
34045,2009-08-04 00:00:00,2009,Togiak River,4698.0
34046,2009-08-05 00:00:00,2009,Togiak River,4344.0
34047,2009-06-06 00:00:00,2009,Nushagak River,1783.0
34048,2009-06-07 00:00:00,2009,Nushagak River,870.0
34049,2009-06-08 00:00:00,2009,Nushagak River,1228.0
34050,2009-06-09 00:00:00,2009,Nushagak River,1182.0
34051,2009-06-10 00:00:00,2009,Nushagak River,1470.0
34052,2009-06-11 00:00:00,2009,Nushagak River,1908.0
34053,2009-06-12 00:00:00,2009,Nushagak River,1452.0
34054,2009-06-13 00:00:00,2009,Nushagak River,1440.0
34055,2009-06-14 00:00:00,2009,Nushagak River,1536.0
34056,2009-06-15 00:00:00,2009,Nushagak River,3762.0
34057,2009-06-16 00:00:00,2009,Nushagak River,2630.0
34058,2009-06-17 00:00:00,2009,Nushagak River,1863.0
34059,2009-06-18 00:00:00,2009,Nushagak River,2604.0
34060,2009-06-19 00:00:00,2009,Nushagak River,17209.0
34061,2009-06-20 00:00:00,2009,Nushagak River,36030.0
34062,2009-06-21 00:00:00,2009,Nushagak River,59107.0
34063,2009-06-22 00:00:00,2009,Nushagak River,44473.0
34064,2009-06-23 00:00:00,2009,Nushagak River,79992.0
34065,2009-06-24 00:00:00,2009,Nushagak River,88028.0
34066,2009-06-25 00:00:00,2009,Nushagak River,72960.0
34067,2009-06-26 00:00:00,2009,Nushagak River,44028.0
